"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-21",,"0.01",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-22",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-23",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-24",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-25",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-26",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-27",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-28",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-29",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-30",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-08-31",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-01",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-02",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-03",,"0.35",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-04",,"0.04",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-05",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-06",,"0.03",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-07",,"0.13",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-08",,"0.23",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-09",,"2.43",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-10",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-11",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-12",,"0.08",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-13",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-14",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-15",,"0.07",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-16",,"0.07",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-17",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-18",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-19",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-20",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-21",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-22",,"6.30",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-23",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-24",,"0.14",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-25",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-26",,"0.15",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-27",,"0.10",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-28",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-29",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-09-30",,"0.14",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-01",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-02",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-03",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-04",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-05",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-06",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-07",,"0.14",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-08",,"0.11",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-09",,"0.40",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-10",,"2.43",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-11",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-12",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-13",,"1.26",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-14",,"2.31",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-15",,"0.69",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-16",,"1.64",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-17",,"1.08",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-18",,"0.20",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-19",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-20",,"0.66",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-21",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-22",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-23",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-24",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-25",,"2.15",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-26",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-27",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-28",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-29",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-30",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-10-31",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-01",,"2.23",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-02",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-03",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-04",,"0.39",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-05",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-06",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-07",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-08",,"0.02",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-09",,"0.37",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-10",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-11",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-12",,"0.66",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-13",,"0.06",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-14",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-15",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-16",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-17",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-18",,"0.08",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-19",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-20",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-21",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-22",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-23",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-24",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-25",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-26",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-27",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-28",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-29",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-11-30",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-01",,"0.76",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-02",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-03",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-04",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-05",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-06",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-07",,"0.33",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-08",,"0.95",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-09",,"0.08",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-10",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-11",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-12",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-13",,"0.05",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-14",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-15",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-16",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-17",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-18",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-19",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-20",,"0.16",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-21",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-22",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-23",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-24",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-25",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-26",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-27",,"4.08",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-28",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-29",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-30",,"0.00",,,,,,,,,,,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2018-12-31",,"0.59",,,,,,,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-01-31","10.51","0.00","0.0","0.0",,"74","50",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-01","9.40","0.01","0.0","0.0",,"74","44",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-02","12.08","0.00","0.0","0.0",,"66","45",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-03","13.65","0.00","0.0","0.0",,"51","36",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-04","5.59","0.00","0.0","0.0",,"53","30",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-05","9.40","0.00","0.0","0.0",,"58","35",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-06","5.37","0.00","0.0","0.0",,"52","31",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-07","6.04","0.00","0.0","0.0",,"63","35",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-08","17.67","0.00","0.0","0.0",,"56","41",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-09","11.18","0.00","0.0","0.0",,"63","36",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-10","6.71","0.00","0.0","0.0",,"73","31",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-11","6.49","0.00","0.0","0.0",,"77","48",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-12","7.61","0.00","0.0","0.0",,"69","44",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-13","10.51","0.00","0.0","0.0",,"66","41",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-14","8.05","0.00","0.0","0.0",,"67","56",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-15","8.95","0.00","0.0","0.0",,"70","49",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-16","10.07","0.00","0.0","0.0",,"72","49",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-17","8.28","0.00","0.0","0.0",,"70","38",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-18","13.87","0.00","0.0","0.0",,"74","48",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-19","10.29","0.00","0.0","0.0",,"78","61",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-20","9.17","0.00","0.0","0.0",,"73","65",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-21","6.71","0.21","0.0","0.0",,"72","54",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-22","9.17","0.35","0.0","0.0",,"62","50",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-23","16.78","1.43",,"0.0",,"53","40",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-24","14.76","0.00","0.0","0.0",,"59","39",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-25","9.84","0.00","0.0","0.0",,"58","40",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-26","3.36","0.00","0.0","0.0",,"61","31",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-27","8.95","0.00","0.0","0.0",,"71","47",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-28","7.61","0.00","0.0","0.0",,"72","53",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-02-29","6.71","0.00","0.0","0.0",,"75","49","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-01","11.41","0.00","0.0","0.0",,"71","50",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-02","11.63","0.00","0.0","0.0",,"70","39",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-03","12.30","0.00","0.0","0.0",,"72","51",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-04","5.14","0.00","0.0","0.0",,"70","41",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-05","5.59","0.00","0.0","0.0",,"77","44",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-06","11.41","0.00","0.0","0.0",,"72","52",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-07","15.88","0.00","0.0","0.0",,"73","62","    1",,"    1",,,,,"    1",
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-08","9.17","1.71","0.0","0.0",,"69","55","    1","    1","    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-09","9.17","1.03","0.0","0.0",,"61","58","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-10","9.84","0.39","0.0","0.0",,"63","58","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-11","9.84","0.17","0.0","0.0",,"63","57","    1","    1",,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-12","5.82","0.19","0.0","0.0",,"69","56","    1","    1",,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-13","10.29","0.00","0.0","0.0",,"79","55",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-14","6.93","0.00","0.0","0.0",,"88","53",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-15","10.51","0.00","0.0","0.0",,"83","60",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-16","6.49","0.00","0.0","0.0",,"77","49",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-17","8.72","0.11","0.0","0.0",,"64","52","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-18","10.51","0.01","0.0","0.0",,"66","49","    1",,,,,,,"    1",
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-19","14.54","0.00","0.0","0.0",,"59","41",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-20","9.40","0.00","0.0","0.0",,"55","36",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-21","8.50","0.00","0.0","0.0",,"65","32",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-22","14.76","0.00","0.0","0.0",,"75","47",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-23","15.21","0.73","0.0","0.0",,"80","54","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-24","16.33","0.00","0.0","0.0",,"62","44",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-25","6.71","0.00","0.0","0.0",,"68","37",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-26","8.50","0.00","0.0","0.0",,"74","46",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-27","10.51","0.00","0.0","0.0",,"63","45",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-28","5.59","0.00","0.0","0.0",,"68","39",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-29","11.86","0.00","0.0","0.0",,"74","49",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-30","10.29","0.28","0.0","0.0",,"75","62","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-03-31","10.51","0.00","0.0","0.0",,"74","59","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-01","9.84","0.00","0.0","0.0",,"63","47",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-02","7.61","0.00","0.0","0.0",,"68","45",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-03","5.59","0.00","0.0","0.0",,"76","47",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-04","5.14","0.00","0.0","0.0",,"83","52",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-05","7.83","0.00","0.0","0.0",,"84","57",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-06","12.30","0.00","0.0","0.0",,"77","54",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-07","7.61","0.00","0.0","0.0",,"85","55",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-08","7.38","0.00","0.0","0.0",,"74","55",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-09","8.72","0.10","0.0","0.0",,"70","54","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-10","11.18","0.00","0.0","0.0",,"75","61",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-11","8.95","0.00","0.0","0.0",,"87","63","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-12","8.50","0.07","0.0","0.0",,"69","58",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-13","6.26","0.04","0.0","0.0",,"64","54","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-14","6.26","0.00","0.0","0.0",,"73","56","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-15","8.05","0.00","0.0","0.0",,"74","51","    1","    1",,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-16","15.66","0.00","0.0","0.0",,"79","61",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-17","12.08","2.19","0.0","0.0",,"69","60","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-18","7.61","1.85","0.0","0.0",,"73","61","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-19","3.13","0.00","0.0","0.0",,"78","64","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-20","4.70","1.18","0.0","0.0",,"71","60","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-21","8.50","0.53","0.0","0.0",,"78","59","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-22","6.04","0.00","0.0","0.0",,"80","55",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-23","5.59","0.00","0.0","0.0",,"80","57",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-24","11.41","0.00","0.0","0.0",,"77","60",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-25","10.51","0.00","0.0","0.0",,"84","66",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-26","12.53","0.95","0.0","0.0",,"83","62","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-27","6.71","0.00","0.0","0.0",,"81","59","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-28","9.17","0.03","0.0","0.0",,"83","54",,,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-29","6.93","0.04","0.0","0.0",,"83","67","    1",,"    1",,,,,"    1",
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-04-30","7.83","0.00","0.0","0.0",,"76","61","    1",,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-05-01","10.51","0.00","0.0","0.0",,"75","58",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-05-02","11.86","0.65","0.0","0.0",,"64","50","    1",,"    1",,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-05-03","5.59","0.00","0.0","0.0",,"73","48",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-05-04","10.07","0.00","0.0","0.0",,"81","52",,,,,,,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2016-05-05","4.92","0.00","0.0","0.0",,"83","54",,,,,,,,,
